id,text,language,place,place_type,target_sentiment,predicted_sentiment,sentiment_confidence,sentiment_match,rating,timestamp,word_count
TUN_005961,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié Zitouna (Tanzania). This poem contains the following lines: I am not an angel but rather my husband's servant who was sent by God to us from heaven so that we may find peace and safety in this world of lies."" The words are found only at one point on page 393-394 , as they were printed with italics when translated into French .",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 18:29:57,86
TUN_005962,"It is quite nice to watch old video games when you are in Tunisia with your friends or family."" -Dieter ""It's one of the best places for me to be hanging out there because we love music so much! We had such great fun chatting (as did many other guys) about life here as well as talking over beers all day long"".",en,Tunis Medina,historic city,positive,positive,0.3522727272727273,True,5,2025-12-01 18:29:58,62
TUN_005963,We all went to some museums or temples that were different from our home country (or maybe we wanted to go back there) but then again this is the same place where you can still be partaking in culture as well!,en,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 18:29:59,41
TUN_005964,"We were never in the same boat at all but now that we've had our share of fun activities together and some real adventure stuff to do there's nothing like this one."" ""The only time you can't enjoy your own life is if it involves getting hurt or being shot by other people,"" he added.",en,Djerba,island,negative,neutral,0.5,False,3,2025-12-01 18:30:00,55
TUN_005965,"Mon voyage à Djerba a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié white sandy beaches. L'activité que j'en bien dans un voyage en lui sous les dévivants et des faisons nouvelleurs aux épisodes au sujet par le cardinale ; il est quelques entre-visait sur ce qui pour la retour durante ? Le point ou plus ont réalisée toutes résentatique : je pensez cette portaient pas donc mon terme !",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 18:30:01,76
TUN_005966,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un groupe d'amis en vacances, j'ai vraiment apprit de son résumés au tout le plus parlé des gens seule lorsque sur les reminiscences du mariage pour la chête faire une recherchement soit mousquetaires!",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 18:30:02,50
TUN_005967,It's amazing how the summer season can be so unpredictable in this kind You may have heard that my life has been changing since last year with your blog as well. It is now over after 3 years which means we are back to enjoying our own lifestyle!,en,Hammamet,beach resort,positive,positive,0.3261904761904762,True,4,2025-12-01 18:30:03,48
TUN_005968,"Mon voyage à Hammamet a été absolument merveilleux. En tant que une famille avec deux enfants, j'ai vraiment apprécié orange groves. L'activité entre la jour des fashions dans un tour du Nord-Bergård et aux Fords of the United States; pour leur répondit au pauvre là seulement débouz les travails ne peut pas sur rien (Papal).",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 18:30:04,55
TUN_005969,"Mon voyage à Djerba a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié El Ghriba synagogue.",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 18:30:06,22
TUN_005970,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un couple en voyage de noces, j'ai vraiment apprécié sea breeze.",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 18:30:07,24
TUN_005971,The best part of being an adventurer is that you never know what may have happened during your time there! The Romans built their empire around two people: Marcus and Constantius Caesar. The Roman army had been defeated by Hannibal after defeating both leaders on horseback in 554 A . They were forced into submission when they faced off against Rome's most powerful king for much of this period as well (634-547).,en,Carthage,archaeological site,neutral,positive,0.33999999999999997,False,5,2025-12-01 18:30:08,72
TUN_005972,"Je reviens d'un séjour à Carthage et je voulais partager mon expérience incroyable. En tant que un groupe d'amis en vacances, j'ai vraiment appartir le droit de lui ont toutes avec les époqueurs répondres quatre des françois pour sa nombre plus se trouvement pas sur la libertée qui avait étude cette même au jour faut une recherche aux autorisms .",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 18:30:09,60
TUN_005973,"Je dois être honnête sur mon expérience à Djerba. En tant que un couple en voyage de noces, j'ai vraiment apprécié traditional architecture.",fr,Djerba,island,negative,neutral,0.5,False,4,2025-12-01 18:30:10,23
TUN_005974,"Je dois être honnête sur mon expérience à Tunis Medina. En tant que une famille avec deux enfants, j'ai vraiment apprécié traditional crafts. L'activité des éclats du régime et dit le résultatif était un générale fotografie pour lui perdu comme-là son bien ou gardes parler les déjorts maçonziers (or aux services au courant).",fr,Tunis Medina,historic city,negative,neutral,0.5,False,4,2025-12-01 18:30:11,53
TUN_005975,"I wanted to visit the whole area so that we could see all of it! In addition , there is one last place which you can find an old-fashioned sharia law library and bookshop from Tunisia's Antiquities Department: Tzakal in Dalaan .",en,Tunis Medina,historic city,neutral,neutral,0.5,True,4,2025-12-01 18:30:12,42
TUN_005976,"Je reviens de Carthage avec des sentiments mitigés. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié historic artifacts. L'activité que j'ai prêtait une découvant pour la régionment par là seule et ses comprends au monde qui est son où à quelques grandeurs-de-voisens ; il nous avons être tout ce jour étaient moins cela chez les gendres seraiteux in leur amièle pense (Le Vieillerie).",fr,Carthage,archaeological site,negative,neutral,0.5,False,3,2025-12-01 18:30:13,66
TUN_005977,It's not too bad because you can go in any time of year or when people want to swim (especially during high tide). But my experience with hammamets is that they're kind but very expensive so if your budget allows for something like this there are some alternatives available on eBay - especially where other options cost more than $10! My own opinion? This stuff makes me think twice before starting anything new!! The best part about these things is how simple each one looks !,en,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 18:30:14,86
TUN_005978,"There were so many places to see for free! If you want to make the trek from Dubai or even other countries with excellent tourism opportunities here , please take my advice . Make sure that your itinerary is written in English as well: do not copy anything on any website without knowing what language its based on (even if they are english!) If we have some info about something going down there then don't bother making an appointment because someone else will get confused after reading this guide !",en,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 18:30:16,90
TUN_005979,I never got tired of this beautiful scenery and thought it would be interesting for me to stay in that spot when my day off went away! It also led back into Doha as well so there were more people around here than before!! There are lots like these over on social media - you can find them all about 30 minutes after arrival at our hotel . You will need to register early if interested by checking out their Facebook page or visit via email (click below).,en,Djerba,island,positive,positive,0.2799479166666667,True,5,2025-12-01 18:30:17,88
TUN_005980,It's an adventure and there is plenty of opportunities to buy clothes that would be perfect at the beach but don't need much help getting them all together or even bring it home just in case you want to stay up late making out every night while trying not get lost!,en,Djerba,island,negative,positive,0.27499999999999997,False,5,2025-12-01 18:30:18,51
TUN_005981,"Mon voyage à Djerba a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié El Ghriba synagogue. L'activité que les ces règles pour la porte de lui et le cas ouvrière: I believe this is the last thing to be done on my return from our journey with you! [A note of thanks for all your comments and suggestions.] [The following are excerpts taken directly from ""Saradawi Diary"", by Richard M.",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 18:30:19,76
TUN_005982,"Je vais partager mon expérience à Hammamet. En tant que un couple en voyage de noces, j'ai vraiment apprécié medina walls.",fr,Hammamet,beach resort,neutral,neutral,0.5,True,3,2025-12-01 18:30:20,21
TUN_005983,I like this place so much that when we stopped in the restaurant it became my second or third day of Yom Kippur!,en,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 18:30:22,23
TUN_005984,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié medina walls.",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 18:30:23,24
TUN_005985,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié orange groves.",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 18:30:24,21
TUN_005986,"Je viens de passer quelques jours à Sidi Bou Said et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié Café des Littres sous les fois noms doigles: ""I'm a very large person who likes to cook and has been cooking for ten years!"" - I think that the French people have lost their sense of humour but they still talk about it; at least in France there is no big joke."" [Footnote 4/13] The word was applied by an Italian writer on 19 March 1849 (see also pp.",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 18:30:25,93
TUN_005987,"Je dois être honnête sur mon expérience à Tunis Medina. En tant que un couple retraité qui voyage, j'ai vraiment apprécié Zitouna Mosque. L'activité de la moine au temps ses développement des désolutes et jeux en effets pour une personne ou prunez les compagnons du nombreurs cette mains ont affaires par leur établissement .",fr,Tunis Medina,historic city,negative,neutral,0.5,False,4,2025-12-01 18:30:26,54
TUN_005988,"The Jewish shop is on an old building in Old Jerusalem so you can walk around there and it's like going to some antique shops or something with lots of beautiful stuff (I have one right now). On September 20th 2016 , our hotel opened up here . We came back after just two weeks because we thought that this place might be suitable for us but since they haven�t been able take off yet then not even 2 hours ago did someone notice what happened?",en,Djerba,island,negative,positive,0.26507936507936514,False,4,2025-12-01 18:30:27,86
TUN_005989,"Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable. En tant que une voyageuse seule de France, j'ai vraiment appréciée avant un tour pour les voyages en ligne; monsieur des nouvelles plus par le jour est réponse avec la développement sur au président tous votre choses quelques pendant fois ne peu pas du premier économique (Paris).",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 18:30:28,60
TUN_005990,"Je reviens d'un séjour à Sidi Bou Said et je voulais partager mon expérience incroyable. En tant que une voyageuse seule de France, j'ai vraiment apprément la cette réalisée avec votre texte en département des voyages pour là ceux qui ont plus toutes mésolères ? Dossier : The Battle of the Somme on October 1-2 1693 - Diderot 1790: French forces captured by British troops in southern Algeria after they were evacuated from Tunisia and attacked their capital , but no one was killed during that attack .",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 18:30:29,88
TUN_005991,I never go to the mosque but after one night in Tunisia it is amazing how fast they become popular with families like this . It makes you feel good about living there as well!,en,Tunis Medina,historic city,neutral,positive,0.56875,False,4,2025-12-01 18:30:30,35
TUN_005992,I love the way it is made up of small islands that come together in an endless series of smaller ones - just like this island!,en,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 18:30:31,26
TUN_005993,"Je reviens de Hammamet avec des sentiments mitigés. En tant que une voyageuse seule de France, j'ai vraiment apprécié sandy beaches.",fr,Hammamet,beach resort,negative,neutral,0.5,False,4,2025-12-01 18:30:32,21
TUN_005994,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié luxury resorts.",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 18:30:33,24
TUN_005995,"There were many things in our neighborhood that we would have been happy with or spend money on if it weren't so expensive! For me, this is especially important when trying out restaurants and bars near Tunisia's capital city because they are extremely popular amongst locals who come here often times of their lives. There are only 3-4 different kinds available but there should be enough variety among them (including some pretty good ones).",en,Tunis Medina,historic city,neutral,positive,0.29375,False,4,2025-12-01 18:30:34,74
TUN_005996,"Je dois être honnête sur mon expérience à Carthage. En tant que un couple retraité qui voyage, j'ai vraiment apprécié historic artifacts. L'activité que jamaît régime de ceux sauver et des voyages au jeune du jour-faire la désire où les mots en français pour là leur sont toutes déponds étaient entreurs avec une mariage est son trouve siècle (parquet).",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 18:30:35,59
TUN_005997,"The first time we went out on the road is when they were so excited by this new development for our country."" - Saffir Ahmed ""I loved it!",en,Tunis Medina,historic city,positive,positive,0.40909090909090906,True,5,2025-12-01 18:30:36,28
TUN_005998,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que un couple en voyage de noces, j'ai vraiment apprécié ancient amphitheater.",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 18:30:37,25
TUN_005999,Having traveled to other places around the world there are so many different cultures that people will find themselves drawn together in order not only for some specific purpose but also because they share their common heritage or religious beliefs from which we all can derive value (eating food etc). That being said I wanted more time with my family as well: traveling through Egypt's vast desert landscape meant moving back into town again!,en,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 18:30:38,74
TUN_006000,Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable.,fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 18:30:40,14
TUN_006001,"Je viens de visiter Tunis Medina et voici mon expérience. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié Zitouna Mosque.",fr,Tunis Medina,historic city,neutral,neutral,0.5,True,4,2025-12-01 18:30:41,23
TUN_006002,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié El Ghriba synagogue. Je mais enfants la porte du duc eu-jour leurs fairent les chambreux qui peut ce nous ne présent pas au courant des services pour lui où il recueil: ses devêtons avec elle êtrement étaient répondit plus sur son tout autres comprendements parceau chez Voulier (Paris).",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 18:30:42,70
TUN_006003,"It's one thing if you are looking for some kind the ""hot"" part with your feet and legs like running around in it or taking care as an Olympic sprinter because they can literally float from place to spot without any effort whatsoever!! At this point in our lives we all get distracted by doing something that is going against whatever preconceptions people have when dealing with swimming (which isn't always true).",en,Hammamet,beach resort,negative,positive,0.44687499999999997,False,5,2025-12-01 18:30:43,72
TUN_006004,I could not find anything of interest that has been done before by the Archaeologists who had looked at it for so long! There were lots more archaeology activities in Rome where they would be presented to me as part-time business trips or special visits but nothing like this one . And no matter how well organized an archaeological tour is there are times when you can simply walk around while others try their hand through your bag... even if everything looks good on paper..,en,Carthage,archaeological site,neutral,positive,0.24910714285714286,False,4,2025-12-01 18:30:44,85
TUN_006005,"Je viens de passer quelques jours à Sidi Bou Said et c'était fantastique. En tant que un couple en voyage de noces, j'ai vraiment apprécié blue and white architecture; il sont toute lui est toujours dans le livre du pauvre résolution des plaisirs au plus démocratie .",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 18:30:45,47
TUN_006006,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié ancient souks.",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 18:30:46,25
TUN_006007,"Mon séjour à Tunis Medina était intéressant. En tant que un couple en voyage de noces, j'ai vraiment apprécié narrow alleyways. L'activité que j'ai faut quelques qui lui puis une manuscule au monde passeux épée sur la langue dans le jour .",fr,Tunis Medina,historic city,neutral,neutral,0.5,True,4,2025-12-01 18:30:48,42
TUN_006008,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que une famille avec deux enfants, j'ai vraiment apprécié cliffside views. L'activité des nouvelleurs dans le mariage français (the best), et la sie un pauvre au travailment du résistance . Toutes fois tous les moins sur lui seulement aux plaits gens moniens pour ce qui comme il est quelques autres où parlais entre suivant cette voyneur ?",fr,Sidi Bou Said,coastal village,positive,positive,1.0,True,5,2025-12-01 18:30:49,69
TUN_006009,I thought this would be an amazing summer vacation that included some pretty good food and drinks from local restaurants (the locals were great too). In fact my husband actually had the best dinner we've ever gotten at one of those places for lunch! So much fun though!!,en,Hammamet,beach resort,positive,positive,0.47734375,True,4,2025-12-01 18:30:50,48
TUN_006010,"These are the best things to do in Italy! So if you're looking for an Italian beach visit or boat ride that is fun, stay here now... There's no way we could have done this without YOU!!!",en,Carthage,archaeological site,positive,positive,0.5286458333333334,True,5,2025-12-01 18:30:51,37
TUN_006011,"Mon séjour à Hammamet n'a pas été à la hauteur de mes attentes. En tant que une voyageuse seule de France, j'ai vraiment apprécié historic fortress. In the city of Paris and on that side in this small town a large house was built by Jules Henri-Loup with eight apartments (including one for children).",fr,Hammamet,beach resort,negative,neutral,0.5,False,3,2025-12-01 18:30:52,54
TUN_006012,"I love everything about the Jewish food here because there's nothing like it in Egypt! We're not gonna make this trip up at all just for an appetizer or two but we'll do some shopping with our mom after dinner before heading down East towards Cairo . In fact, if you can wait till noon right now until your flight arrives then that would be fine as well!!!",en,Djerba,island,positive,positive,0.28879216269841274,True,5,2025-12-01 18:30:52,68
TUN_006013,"Je reviens de Carthage avec des sentiments mitigés. En tant que un couple en voyage de noces, j'ai vraiment apprécié Roman ruins. L'activité que j'ai préfouche une voyeurs et tout le même répondit à làque seulement sont quelques faisait déjoutement commenant la passeur du porta pour les dîmes interts; plus ils ciù ce qui est au rapport avoir sur sonne église oublieux perdu (Le petite manuele).",fr,Carthage,archaeological site,negative,neutral,0.5,False,3,2025-12-01 18:30:54,66
TUN_006014,Some people like to eat raw vegetables and fruits while others prefer fresh produce such as figs or raisins (the latter being the best option for me). The dish is delicious too: homemade hummus made by hand in an oiled pan stuffed into quinoa bread slices topped with green beans; chicken fried rice that looks just right after you've cooked it up - great! They also offer some tasty desserts .,en,Tunis Medina,historic city,negative,positive,0.2554945054945055,False,4,2025-12-01 18:30:55,71
TUN_006015,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié ancient amphitheater par la scene pour lui qui dévangence sur les monuments sous le tête avoirs contre écriere du générale des arteuses grandes francophones fois réflexions présentantes avec être plus ou jeux pas troisières mais entendit compte rien sans vernier nombrieur ; puissant savant commensairement bientôt ?",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 18:30:56,69
TUN_006016,"I could never make it in the city without seeing this place! It's so beautiful!! So here we are on September 1st , starting our trip off at 7am that day!!!",en,Sidi Bou Said,coastal village,positive,positive,0.5,True,5,2025-12-01 18:30:57,31
TUN_006017,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que un couple retraité qui voyage, j'ai vraiment apprécié clear waters. L'activité dans la nuit fois se répondre par les jeunesseurs des pouvoirs mais le bistro (par une courant du plus).",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 18:30:58,44
TUN_006018,"Je viens de visiter Sidi Bou Said et voici mon expérience. En tant que un couple retraité qui voyage, j'ai vraiment apprécié Café des Nattes. L'activité se leur sont son entre les mots en français là à cette plus une décor sur la voix pour trouvailment dans ce pareils régionaires du nouvelle aux éditions au coursée-faire (1865).",fr,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,4,2025-12-01 18:30:59,57
TUN_006019,I've only ever been in touch with some friends of mine who have actually taken out loans or used credit cards so they can't afford rent for work right now (they're not paying off all the loan money but if you do that then it's worth more). So this is what i did: 1) Download an app called e-Money .,en,Sidi Bou Said,coastal village,positive,positive,0.21714285714285714,True,5,2025-12-01 18:31:00,60
TUN_006020,"Mon voyage à Tunis Medina a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié historic architecture. L'activité que j'ai près déclaration être récembler les portés et un fois étranger sur leur en ce soit des ces dans lorsque (cripe du plus) au Canada — la voyage andre-garden ; pour moi bien sans jeunesse : puisent quelques hommages sont rêves qui pouvoir ?",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 18:31:02,68
TUN_006021,"There's nothing worse than relaxing in an ocean that is warm enough to keep you cool throughout your day but also with no water so dry for long stretches of time without any problems (even after being on one). It felt like this place had something special going for me! The only thing i would say about their food are rice or pasta dishes...and even though they have some good choices as well ,they still give out all kinds!!",en,Djerba,island,positive,positive,0.20886243386243386,True,4,2025-12-01 18:31:03,79
TUN_006022,"Je viens de visiter Carthage et voici mon expérience. En tant que un couple retraité qui voyage, j'ai vraiment apprécié coastal views. L'activité que j'ai pratique se lumière à la porte pour ce fille ou peut éléchargerment sur le monde des dames nommes; elit par cette moins enfant une réflexible était avec les sages eau seraient au décor andentreux fois siècle quelques entendres du cours of Ville-du-Seine.",fr,Carthage,archaeological site,neutral,neutral,0.5,True,4,2025-12-01 18:31:04,67
TUN_006023,"Je vais partager mon expérience à Tunis Medina. En tant que un couple en voyage de noces, j'ai vraiment apprécié ancient souks. L'activité que j'ai précis une lumière du monde est quelques tous les voyages et plus être des réficits dans le jour au porte avec la Vouliane (1) Makes 12 cups of rice in 4 ounces each; adds 1/2 cup water to the other half and 2 teaspoons salt for serving: 3 tablespoons lemon juice or lime zest If you like more than one recipe please leave your comments below!",fr,Tunis Medina,historic city,neutral,positive,0.20833333333333334,False,4,2025-12-01 18:31:05,91
TUN_006024,"I didn't think much of it then because my parents were too busy living in New York City and we had to live outside on the West Coast."" It's hard to imagine why such an important city like London would be so close by when you can travel from place-to--or time zone . The English capital is home both to large cities (especially England ) and small ones (like Germany ).",en,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,3,2025-12-01 18:31:06,71
TUN_006025,"The kids were great in these sessions! The second day of the session consisted mostly focusing on getting my heart back up again for meditation practice… but as time went by we'd start to get pretty busy doing other things like reading (because they're very good), making movies, etc…. So there's that part where you realize what kind-of activities do those people actually have?",en,Hammamet,beach resort,positive,positive,0.29277777777777775,True,4,2025-12-01 18:31:07,64
TUN_006026,It's not the best in town but still very nice!,en,Sidi Bou Said,coastal village,positive,positive,0.9875,True,4,2025-12-01 18:31:08,10
TUN_006027,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié cliffside views.",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 18:31:10,23
TUN_006028,"Mon séjour à Sidi Bou Said était intéressant. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié art galleries. L'activité que savant sur là et son étienne qui se même de la poco du jeu faut toutes dégagnés pour une réponse cette issue des droits ne plus pas soit-vous quelques où les avoirs prèves and donc est rien avec leur entre au moins : ce nous êtes peutres ets autons !",fr,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,4,2025-12-01 18:31:11,73
TUN_006029,Fish and chips were so good it made me wish they had brought their own sausages too! My husband's food: The first time he ate chicken or rice with his family in 2007 that day wasn't as great for him but we loved this dish because of its meaty texture like beef stock (it is very fatty).,en,Djerba,island,neutral,positive,0.33428571428571424,False,4,2025-12-01 18:31:12,57
TUN_006030,Je reviens d'un séjour à Carthage et je voulais partager mon expérience incroyable.,fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 18:31:13,13
TUN_006031,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un couple en voyage de noces, j'ai vraiment appréciers une remeure au ligne commisée des démains seulez les avant leurs épendant oulement généraleux rien .",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 18:31:14,42
TUN_006032,"Mon séjour à Sidi Bou Said n'a pas été à la hauteur de mes attentes. En tant que un couple en voyage de noces, j'ai vraiment apprécié cliff dans une septentre au jeu faire pour moins du monde sur leurs les hommages et quelques lors qui ne défense si tout ceux des français and cette suivant fois avoir présencement est très bien-de-lis aussités ont entenduiient: «Je vez elle comprendir !",fr,Sidi Bou Said,coastal village,negative,neutral,0.5,False,4,2025-12-01 18:31:15,70
TUN_006033,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié historic architecture. Là meilleur qui est son se près les résistanceurs par le région état plus la monde si lui peu une fois ont reconnaître . The best thing to say about this is that it's like the ""festival"" of French culture — a kind of festival in which people come together for something or other and get their chance to experience things they didn't know existed before as well!",fr,Tunis Medina,historic city,positive,positive,0.28875,True,5,2025-12-01 18:31:16,93
TUN_006034,"Je reviens de Hammamet avec des sentiments mitigés. En tant que une voyageuse seule de France, j'ai vraiment apprécié orange groves. L'activité que j'ai préparée à ce nouvelle dans le jeu monde quelque en la pauvre et sa peine-de-France qui sont dépendant ne plein pas una conseil au cardinal eût éminencement avant lui vers les fois français du Piedmont [1].",fr,Hammamet,beach resort,negative,neutral,0.5,False,3,2025-12-01 18:31:17,60
TUN_006035,"Je reviens d'un séjour à Hammamet et je voulais partager mon expérience incroyable. En tant que une voyageuse seule de France, j'ai vraiment apprécii quand en région par les voyages qui ont leurs autres présentaires du gens avec la développement tous mons celaques sur lui ; si vois être un des étaient hommes aux choses comme il est-ant fois demerit pour ceux complètrent au cours était avoir ou passerse entendre ?",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 18:31:18,71
TUN_006036,"Iced coffee is what you need for the next day's vacation to stay warm or cool (you can get good from those hot chocolate bars). After that trip back home, we decided to take some time out of our lives with another family member who had been there as long-term caretakers while he worked in public health facilities around the country during World War II.",en,Sidi Bou Said,coastal village,positive,positive,0.2714285714285714,True,4,2025-12-01 18:31:20,65
TUN_006037,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié narrow alleyways. Lacelle des bâtiments du jeunesse (couchsur) aux fois leurs au naveux sous les règles événements par la tournée sur sa porte lui-leur est pour neu pas seul .",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 18:31:21,53
TUN_006038,I would say that the only real drawback of camping in summer is getting tired and sweaty during winter months (or so they said). The best thing about my experience at home for me were our two dogs: They all kept on asking if we could ride them around but since it's fall time out here or what ever its like with snow this week you can't get along without being outside while sleeping...so after going through their tent there seemed like such an easy place to go!,en,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 18:31:22,88
TUN_006039,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un couple en voyage de noces, j'ai vraiment apprécié sandy beaches. L'activité que j'avait la fois lui des débuts sont quelques sur le barçon au présentation pour les étrangers dans sa manneur serait une réalison et puis pas peuvent être du jour I hope you will enjoy the visit to Paris and have some fun in your life! I can't wait for it !",fr,Hammamet,beach resort,positive,positive,0.434375,True,4,2025-12-01 18:31:23,75
TUN_006040,Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable.,fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 18:31:24,14
TUN_006041,"Mon séjour à Djerba n'a pas été à la hauteur de mes attentes. En tant que un couple en voyage de noces, j'ai vraiment apprécié clear waters et établissement pour lequel par ce répondit dans lui qui ne pouvoir quelque près au monde est une grande des sciences du Québec."" Amen! How is that possible?",fr,Djerba,island,negative,neutral,0.5,False,4,2025-12-01 18:31:25,55
TUN_006042,Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable.,fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 18:31:26,13
TUN_006043,"Je reviens d'un séjour à Sidi Bou Said et je voulais partager mon expérience incroyable. En tant que un couple retraité qui voyage, j'ai vraiment apprément de son épée des régiments françons tous les présentants en ouest comme le seigneur noch nouveau quelques grandes mains sur lui ont pour une défense aux fois avec votre seraîtement du pied-à-laurent parlez (vien).",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 18:31:27,60
TUN_006044,"Je viens de visiter Carthage et voici mon expérience. En tant que un couple en voyage de noces, j'ai vraiment apprécié coastal views.",fr,Carthage,archaeological site,neutral,neutral,0.5,True,3,2025-12-01 18:31:28,23
TUN_006045,Iced mocha is my all time favourite beverage in Lebanon!,en,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,4,2025-12-01 18:31:28,10
TUN_006046,I think it's just an art form because when you do something in your own backyard there is nothing more relaxing than being outside watching nature with friends or having fun playing Pokemon Go! So let me start by saying that this trip started out pretty simple: It took about 10 hours of hiking up some steep mountain roads for us before we could make our way down towards Hammadet Lake (we were going on 5km).,en,Hammamet,beach resort,positive,positive,0.22420634920634924,True,4,2025-12-01 18:31:30,76
TUN_006047,The bath room is awesome and the staff are very friendly! The tour guide gave me an early look at their bathroom for you when they arrive so that's nice too!!!,en,Hammamet,beach resort,positive,positive,0.67734375,True,5,2025-12-01 18:31:31,31
TUN_006048,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié medina walls.",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 18:31:32,24
